2024-04-03 00:36:37,047: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-04-03 00:36:38,975: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-04-03 00:36:38,977: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-03 00:36:38,978: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-04-03 00:36:38,978: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-04-03 00:36:38,980: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-03 00:36:38[0m
2024-04-03 00:36:41,307: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,308: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,308: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,308: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,309: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,311: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-04-03 00:36:41,311: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,313: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,314: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-03 00:36:41,314: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,314: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,315: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,316: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,316: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,317: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,319: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-04-03 00:36:41,320: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-04-03 00:36:41,323: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-03 00:36:41[0m
2024-04-03 00:36:41,323: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,324: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,325: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-03 00:36:41[0m
2024-04-03 00:36:41,325: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,325: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,326: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,327: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,327: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,328: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,329: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-03 00:36:41,330: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-04-03 00:36:41,330: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-04-03 00:36:41,333: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-03 00:36:41[0m
2024-04-03 00:36:41,333: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,334: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,334: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-03 00:36:41[0m
2024-04-03 00:36:41,334: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,334: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,335: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,335: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,335: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,336: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,338: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-03 00:36:41,339: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2024-04-03 00:36:41,339: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-04-03 00:36:41,341: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-03 00:36:41[0m
2024-04-03 00:36:41,341: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,343: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,343: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-03 00:36:41[0m
2024-04-03 00:36:41,343: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,343: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,344: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,345: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,345: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,346: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,347: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-03 00:36:41,348: root: INFO: Current backtesting datetime 2023-12-20 16:00:00-05:00
2024-04-03 00:36:41,349: root: INFO: Current backtesting datetime 2023-12-21 09:30:00-05:00
2024-04-03 00:36:41,350: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-03 00:36:41[0m
2024-04-03 00:36:41,350: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,351: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,352: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-03 00:36:41[0m
2024-04-03 00:36:41,352: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,352: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,353: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,354: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,354: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,355: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,364: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-03 00:36:41,369: root: INFO: Current backtesting datetime 2023-12-21 16:00:00-05:00
2024-04-03 00:36:41,369: root: INFO: Current backtesting datetime 2023-12-22 09:30:00-05:00
2024-04-03 00:36:41,370: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-03 00:36:41[0m
2024-04-03 00:36:41,371: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,372: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,372: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-03 00:36:41[0m
2024-04-03 00:36:41,372: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,372: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,373: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,374: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,374: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,374: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,377: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-03 00:36:41,385: root: INFO: Current backtesting datetime 2023-12-22 16:00:00-05:00
2024-04-03 00:36:41,386: root: INFO: Current backtesting datetime 2023-12-23 09:30:00-05:00
2024-04-03 00:36:41,387: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-04-03 00:36:41,387: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,388: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,388: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,389: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,389: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,389: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,391: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,391: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,395: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,396: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,396: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,397: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,400: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-04-03 00:36:41,400: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,401: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,401: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,402: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,402: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,403: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,405: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-04-03 00:36:41,405: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-04-03 00:36:41,406: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,406: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,407: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,407: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,407: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,408: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,410: root: INFO: Current backtesting datetime 2023-12-26 08:30:00-05:00
2024-04-03 00:36:41,410: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,421: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,423: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-03 00:36:41,423: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,423: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,424: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,425: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,425: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,426: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,428: root: INFO: Current backtesting datetime 2023-12-26 09:30:00-05:00
2024-04-03 00:36:41,428: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-04-03 00:36:41,432: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-03 00:36:41[0m
2024-04-03 00:36:41,432: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,433: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,433: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-03 00:36:41[0m
2024-04-03 00:36:41,434: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,434: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,435: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,435: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,435: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,437: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,438: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-03 00:36:41,439: root: INFO: Current backtesting datetime 2023-12-26 16:00:00-05:00
2024-04-03 00:36:41,440: root: INFO: Current backtesting datetime 2023-12-27 09:30:00-05:00
2024-04-03 00:36:41,441: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-03 00:36:41[0m
2024-04-03 00:36:41,441: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,443: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,443: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-03 00:36:41[0m
2024-04-03 00:36:41,443: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,444: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,444: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,445: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,445: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,445: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,447: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-03 00:36:41,449: root: INFO: Current backtesting datetime 2023-12-27 16:00:00-05:00
2024-04-03 00:36:41,449: root: INFO: Current backtesting datetime 2023-12-28 09:30:00-05:00
2024-04-03 00:36:41,451: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-03 00:36:41[0m
2024-04-03 00:36:41,451: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,453: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,453: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-03 00:36:41[0m
2024-04-03 00:36:41,453: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,453: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,454: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,454: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,454: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,455: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,457: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-03 00:36:41,459: root: INFO: Current backtesting datetime 2023-12-28 16:00:00-05:00
2024-04-03 00:36:41,459: root: INFO: Current backtesting datetime 2023-12-29 09:30:00-05:00
2024-04-03 00:36:41,461: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-03 00:36:41[0m
2024-04-03 00:36:41,462: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,463: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,463: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-03 00:36:41[0m
2024-04-03 00:36:41,463: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,463: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,464: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,465: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,465: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,465: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,467: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-03 00:36:41,468: root: INFO: Current backtesting datetime 2023-12-29 16:00:00-05:00
2024-04-03 00:36:41,468: root: INFO: Current backtesting datetime 2023-12-30 09:30:00-05:00
2024-04-03 00:36:41,470: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-04-03 00:36:41,470: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,470: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,471: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,471: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,471: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,473: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,474: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,474: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,475: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,475: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,475: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,476: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,477: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-04-03 00:36:41,478: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,478: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,479: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,479: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,480: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,481: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,482: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-04-03 00:36:41,482: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-04-03 00:36:41,482: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,482: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,483: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,484: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,484: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,485: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,486: root: INFO: Current backtesting datetime 2024-01-02 08:30:00-05:00
2024-04-03 00:36:41,487: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,488: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,489: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-03 00:36:41,489: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,489: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,490: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,490: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,490: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,491: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,492: root: INFO: Current backtesting datetime 2024-01-02 09:30:00-05:00
2024-04-03 00:36:41,492: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-04-03 00:36:41,494: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,494: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,495: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,495: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,495: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,496: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,498: root: INFO: Current backtesting datetime 2024-01-02 15:59:00-05:00
2024-04-03 00:36:41,499: root: INFO: MLTrader : Executing the before_market_closes lifecycle method
2024-04-03 00:36:41,499: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,499: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,500: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,500: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-03 00:36:41,500: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,501: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-03 00:36:41,502: root: INFO: Current backtesting datetime 2024-01-02 16:00:00-05:00
2024-04-03 00:36:41,502: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-04-03 00:36:41,502: root: INFO: MLTrader : Executing the on_strategy_end lifecycle method
2024-04-03 00:36:42,049: root: INFO: Backtesting finished
2024-04-03 00:36:47,480: backtest_stats: INFO: Backtest took 0:00:10.435303 for a speed of 0.000
