2024-04-02 14:59:02,752: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-04-02 14:59:04,244: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-04-02 14:59:04,245: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-02 14:59:04,246: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-04-02 14:59:04,246: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-04-02 14:59:04,248: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-02 14:59:04[0m
2024-04-02 14:59:04,248: root: INFO: [32mNew market order of | 10 SPY buy | with status unprocessed was submitted.[0m
2024-04-02 14:59:04,251: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-02 14:59:04[0m
2024-04-02 14:59:04,251: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-02 14:59:04,251: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 14:59:04,263: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 14:59:04,264: root: INFO: [32mFilled Transaction: buy 10 of SPY at 469.48999023 USD per share[0m
2024-04-02 14:59:04,264: root: INFO: market order of | 10 SPY buy | with status new was filled
2024-04-02 14:59:04,270: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-02 14:59:04,271: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-04-02 14:59:04,271: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-04-02 14:59:04,273: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-04-02 14:59:04,275: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-04-02 14:59:04,277: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-04-02 14:59:04,278: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-04-02 14:59:04,280: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-04-02 14:59:04,281: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 14:59:04,282: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-02 14:59:04,285: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-02 14:59:04,286: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-04-02 14:59:04,286: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-04-02 14:59:04,289: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-02 14:59:04[0m
2024-04-02 14:59:04,289: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-02 14:59:04[0m
2024-04-02 14:59:04,290: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-02 14:59:04,291: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-04-02 14:59:04,291: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-04-02 14:59:04,293: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-02 14:59:04[0m
2024-04-02 14:59:04,294: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-02 14:59:04[0m
2024-04-02 14:59:04,296: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-02 14:59:04,298: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2024-04-02 14:59:04,298: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-04-02 14:59:04,301: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-02 14:59:04[0m
2024-04-02 14:59:04,301: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-02 14:59:04[0m
2024-04-02 14:59:04,303: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-02 14:59:04,304: root: INFO: Current backtesting datetime 2023-12-20 16:00:00-05:00
2024-04-02 14:59:04,304: root: INFO: Current backtesting datetime 2023-12-21 09:30:00-05:00
2024-04-02 14:59:04,306: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-02 14:59:04[0m
2024-04-02 14:59:04,306: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-02 14:59:04[0m
2024-04-02 14:59:04,307: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-02 14:59:04,308: root: INFO: Current backtesting datetime 2023-12-21 16:00:00-05:00
2024-04-02 14:59:04,308: root: INFO: Current backtesting datetime 2023-12-22 09:30:00-05:00
2024-04-02 14:59:04,312: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-02 14:59:04[0m
2024-04-02 14:59:04,312: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-02 14:59:04[0m
2024-04-02 14:59:04,314: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-02 14:59:04,315: root: INFO: Current backtesting datetime 2023-12-22 16:00:00-05:00
2024-04-02 14:59:04,315: root: INFO: Current backtesting datetime 2023-12-23 09:30:00-05:00
2024-04-02 14:59:04,317: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-04-02 14:59:04,320: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-04-02 14:59:04,321: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-04-02 14:59:04,321: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-04-02 14:59:04,322: root: INFO: Current backtesting datetime 2023-12-26 08:30:00-05:00
2024-04-02 14:59:04,322: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
